 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
00:30 30.12.2019 	 2,13 	 2,09 	 2 	 3 	 292 	 1000 	 2,5 	  
00:20 30.12.2019 	 2,25 	 2,16 	 2 	 4 	 308 	 999 	 2,7 	  
00:10 30.12.2019 	 2,38 	 2,32 	 2 	 3 	 303 	 999 	 2,6 	  
00:00 30.12.2019 	 2,5 	 2,44 	 2 	 3 	 308 	 999 	 2,6 	  
23:50 29.12.2019 	 2,62 	 2,54 	 2 	 3 	 313 	 999 	 2,6 	  
23:40 29.12.2019 	 2,73 	 2,67 	 3 	 4 	 302 	 998 	 2,4 	  
23:30 29.12.2019 	 2,85 	 2,77 	 3 	 3 	 306 	 998 	 2,4 	  
23:20 29.12.2019 	 2,96 	 2,89 	 3 	 3 	 340 	 998 	 2,8 	  
23:10 29.12.2019 	 3,06 	 3,02 	 3 	 4 	 350 	 998 	 3 	  
23:00 29.12.2019 	 3,16 	 3,11 	 3 	 4 	 10 	 998 	 3,2 	  
22:50 29.12.2019 	 3,25 	 3,22 	 3 	 4 	 7 	 997 	 3,2 	  
22:40 29.12.2019 	 3,34 	 3,31 	 2 	 3 	 1 	 997 	 3,2 	  
22:30 29.12.2019 	 3,42 	 3,4 	 2 	 3 	 359 	 997 	 3,3 	  
22:20 29.12.2019 	 3,49 	 3,45 	 3 	 4 	 355 	 997 	 3,2 	  
22:10 29.12.2019 	 3,55 	 3,51 	 3 	 4 	 356 	 997 	 3,3 	  
22:00 29.12.2019 	 3,61 	 3,57 	 3 	 4 	 3 	 996 	 3,2 	  
21:50 29.12.2019 	 3,66 	 3,63 	 3 	 5 	 5 	 996 	 3,2 	  
21:40 29.12.2019 	 3,69 	 3,68 	 4 	 5 	 8 	 996 	 3,3 	  
21:30 29.12.2019 	 3,72 	 3,68 	 3 	 4 	 359 	 996 	 3,1 	  
21:20 29.12.2019 	 3,74 	 3,72 	 4 	 6 	 357 	 996 	 3,2 	  
21:10 29.12.2019 	 3,75 	 3,7 	 4 	 5 	 352 	 995 	 3,2 	  
21:00 29.12.2019 	 3,74 	 3,68 	 5 	 7 	 359 	 995 	 3,2 	  
20:50 29.12.2019 	 3,73 	 3,72 	 5 	 7 	 20 	 995 	 3,3 	  
20:40 29.12.2019 	 3,71 	 3,71 	 5 	 6 	 15 	 995 	 3,3 	  
20:30 29.12.2019 	 3,68 	 3,65 	 5 	 7 	 11 	 995 	 3,3 	  
20:20 29.12.2019 	 3,64 	 3,62 	 5 	 6 	 10 	 994 	 3,2 	  
20:10 29.12.2019 	 3,59 	 3,56 	 5 	 6 	 9 	 994 	 3,2 	  
20:00 29.12.2019 	 3,53 	 3,51 	 6 	 7 	 6 	 994 	 3,3 	  
19:50 29.12.2019 	 3,46 	 3,43 	 6 	 8 	 5 	 993 	 3,2 	  
19:40 29.12.2019 	 3,39 	 3,36 	 7 	 8 	 8 	 993 	 3,3 	  
19:30 29.12.2019 	 3,3 	 3,31 	 6 	 9 	 25 	 993 	 3,3 	  
19:20 29.12.2019 	 3,21 	 3,19 	 6 	 9 	 31 	 993 	 3,2 	  
19:10 29.12.2019 	 3,11 	 3,09 	 6 	 9 	 34 	 992 	 3,2 	  
19:00 29.12.2019 	 3,01 	 2,99 	 7 	 11 	 20 	 992 	 3,2 	  
18:50 29.12.2019 	 2,9 	 2,89 	 8 	 11 	 17 	 992 	 3,3 	  
18:40 29.12.2019 	 2,78 	 2,75 	 8 	 11 	 17 	 991 	 3,2 	  
18:30 29.12.2019 	 2,66 	 2,68 	 8 	 10 	 21 	 991 	 3,3 	  
18:20 29.12.2019 	 2,54 	 2,51 	 8 	 11 	 21 	 991 	 3,3 	  
18:10 29.12.2019 	 2,42 	 2,38 	 7 	 11 	 27 	 990 	 3,3 	  
18:00 29.12.2019 	 2,29 	 2,31 	 8 	 12 	 24 	 990 	 3,2 	  
17:50 29.12.2019 	 2,17 	 2,14 	 8 	 10 	 27 	 990 	 3,2 	  
17:40 29.12.2019 	 2,04 	 2,03 	 5 	 10 	 47 	 990 	 3,2 	  
17:30 29.12.2019 	 1,92 	 1,9 	 6 	 11 	 37 	 990 	 3,2 	  
17:20 29.12.2019 	 1,8 	 1,79 	 6 	 11 	 39 	 990 	 3,2 	  
17:10 29.12.2019 	 1,68 	 1,67 	 6 	 10 	 37 	 989 	 3,2 	  
17:00 29.12.2019 	 1,57 	 1,56 	 5 	 8 	 37 	 989 	 3,2 	  
16:50 29.12.2019 	 1,46 	 1,5 	 4 	 10 	 49 	 989 	 3,1 	  
16:40 29.12.2019 	 1,36 	 1,35 	 5 	 10 	 45 	 989 	 3,1 	  
16:30 29.12.2019 	 1,26 	 1,3 	 4 	 9 	 47 	 988 	 3 	  
16:20 29.12.2019 	 1,18 	 1,21 	 5 	 10 	 43 	 988 	 3 	  
16:10 29.12.2019 	 1,1 	 1,17 	 6 	 11 	 39 	 988 	 3 	  
16:00 29.12.2019 	 1,03 	 1,07 	 7 	 12 	 40 	 988 	 3 	  
15:50 29.12.2019 	 0,98 	 1,07 	 5 	 11 	 48 	 987 	 2,9 	  
15:40 29.12.2019 	 0,93 	 1,05 	 6 	 13 	 42 	 987 	 2,9 	  
15:30 29.12.2019 	 0,89 	 1,01 	 7 	 13 	 39 	 987 	 2,9 	  
15:20 29.12.2019 	 0,87 	 0,99 	 9 	 15 	 34 	 987 	 2,8 	  
15:10 29.12.2019 	 0,86 	 0,99 	 8 	 12 	 36 	 986 	 2,9 	  
15:00 29.12.2019 	 0,86 	 1,01 	 6 	 13 	 39 	 986 	 3 	  
14:50 29.12.2019 	 0,87 	 1,05 	 7 	 13 	 36 	 986 	 2,9 	  
14:40 29.12.2019 	 0,9 	 1,08 	 8 	 12 	 35 	 986 	 2,9 	  
14:30 29.12.2019 	 0,93 	 1,1 	 7 	 12 	 39 	 986 	 3,1 	  
14:20 29.12.2019 	 0,98 	 1,17 	 6 	 11 	 42 	 986 	 3,1 	  
14:10 29.12.2019 	 1,05 	 1,24 	 5 	 11 	 48 	 986 	 3,1 	  
14:00 29.12.2019 	 1,12 	 1,31 	 5 	 12 	 48 	 986 	 3,1 	  
13:50 29.12.2019 	 1,2 	 1,4 	 7 	 12 	 50 	 985 	 3,2 	  
13:40 29.12.2019 	 1,29 	 1,51 	 7 	 12 	 52 	 985 	 3,2 	  
13:30 29.12.2019 	 1,39 	 1,57 	 6 	 12 	 50 	 985 	 3,2 	  
13:20 29.12.2019 	 1,5 	 1,69 	 6 	 13 	 51 	 985 	 3,1 	  
13:10 29.12.2019 	 1,62 	 1,79 	 7 	 13 	 52 	 985 	 3,1 	  
13:00 29.12.2019 	 1,75 	 1,92 	 8 	 13 	 53 	 985 	 3,1 	  
12:50 29.12.2019 	 1,88 	 2,04 	 6 	 13 	 57 	 985 	 3,1 	  
12:40 29.12.2019 	 2,01 	 2,13 	 7 	 12 	 52 	 985 	 3,1 	  
12:30 29.12.2019 	 2,15 	 2,28 	 9 	 13 	 52 	 985 	 3 	  
12:20 29.12.2019 	 2,29 	 2,41 	 9 	 15 	 52 	 985 	 3 	  
12:10 29.12.2019 	 2,43 	 2,53 	 9 	 14 	 53 	 985 	 3,1 	  
12:00 29.12.2019 	 2,57 	 2,66 	 9 	 13 	 57 	 985 	 3,1 	  
11:50 29.12.2019 	 2,71 	 2,79 	 9 	 13 	 55 	 985 	 3,1 	  
11:40 29.12.2019 	 2,84 	 2,94 	 10 	 14 	 54 	 984 	 3,1 	  
11:30 29.12.2019 	 2,98 	 3,07 	 9 	 13 	 54 	 985 	 3 	  
11:20 29.12.2019 	 3,11 	 3,19 	 10 	 15 	 52 	 984 	 3 	  
11:10 29.12.2019 	 3,24 	 3,33 	 9 	 14 	 51 	 984 	 3 	  
11:00 29.12.2019 	 3,36 	 3,45 	 10 	 14 	 52 	 984 	 3,1 	  
10:50 29.12.2019 	 3,47 	 3,58 	 9 	 15 	 48 	 984 	 3 	  
10:40 29.12.2019 	 3,58 	 3,68 	 9 	 15 	 48 	 984 	 2,9 	  
10:30 29.12.2019 	 3,68 	 3,76 	 10 	 14 	 56 	 984 	 3 	  
10:20 29.12.2019 	 3,77 	 3,91 	 9 	 13 	 56 	 984 	 2,9 	  
10:10 29.12.2019 	 3,86 	 3,98 	 10 	 14 	 56 	 984 	 2,9 	  
10:00 29.12.2019 	 3,93 	 4,07 	 10 	 14 	 53 	 984 	 2,9 	  
09:50 29.12.2019 	 4 	 4,11 	 10 	 14 	 56 	 984 	 2,8 	  
09:40 29.12.2019 	 4,06 	 4,2 	 11 	 14 	 59 	 984 	 2,8 	  
09:30 29.12.2019 	 4,1 	 4,24 	 11 	 15 	 60 	 984 	 2,7 	  
09:20 29.12.2019 	 4,14 	 4,31 	 11 	 15 	 63 	 984 	 2,8 	  
09:10 29.12.2019 	 4,17 	 4,35 	 10 	 14 	 61 	 984 	 2,8 	  
09:00 29.12.2019 	 4,18 	 4,34 	 10 	 14 	 60 	 984 	 2,7 	  
08:50 29.12.2019 	 4,19 	 4,33 	 11 	 14 	 67 	 984 	 2,7 	  
08:40 29.12.2019 	 4,18 	 4,34 	 13 	 17 	 66 	 984 	 2,7 	  
08:30 29.12.2019 	 4,17 	 4,35 	 12 	 17 	 62 	 984 	 2,7 	  
08:20 29.12.2019 	 4,14 	 4,27 	 13 	 17 	 65 	 984 	 2,6 	  
08:10 29.12.2019 	 4,1 	 4,26 	 13 	 18 	 63 	 984 	 2,5 	  
08:00 29.12.2019 	 4,06 	 4,21 	 14 	 18 	 63 	 984 	 2,5 	  
07:50 29.12.2019 	 4 	 4,18 	 14 	 18 	 66 	 984 	 2,5 	  
07:40 29.12.2019 	 3,93 	 4,12 	 13 	 16 	 69 	 984 	 2,5 	  
07:30 29.12.2019 	 3,86 	 4,04 	 12 	 16 	 73 	 984 	 2,4 	  
07:20 29.12.2019 	 3,77 	 3,95 	 11 	 16 	 68 	 984 	 2,4 	  
07:10 29.12.2019 	 3,68 	 3,85 	 11 	 16 	 66 	 985 	 2,4 	  
07:00 29.12.2019 	 3,57 	 3,72 	 12 	 15 	 64 	 985 	 2,4 	  
06:50 29.12.2019 	 3,46 	 3,59 	 12 	 16 	 68 	 985 	 2,4 	  
06:40 29.12.2019 	 3,35 	 3,51 	 11 	 17 	 72 	 985 	 2,3 	  
06:30 29.12.2019 	 3,23 	 3,37 	 12 	 16 	 71 	 985 	 2,3 	  
06:20 29.12.2019 	 3,1 	 3,22 	 11 	 14 	 69 	 985 	 2,3 	  
06:10 29.12.2019 	 2,97 	 3,08 	 11 	 15 	 74 	 985 	 2,3 	  
06:00 29.12.2019 	 2,83 	 2,99 	 11 	 14 	 77 	 985 	 2,3 	  
05:50 29.12.2019 	 2,69 	 2,81 	 10 	 14 	 81 	 985 	 2,2 	  
05:40 29.12.2019 	 2,55 	 2,69 	 10 	 14 	 78 	 985 	 2,3 	  
05:30 29.12.2019 	 2,41 	 2,55 	 11 	 15 	 74 	 986 	 2,2 	  
05:20 29.12.2019 	 2,27 	 2,39 	 11 	 15 	 65 	 986 	 2,2 	  
05:10 29.12.2019 	 2,13 	 2,24 	 10 	 15 	 74 	 986 	 2,2 	  
05:00 29.12.2019 	 1,99 	 2,09 	 8 	 12 	 81 	 986 	 2 	  
04:50 29.12.2019 	 1,86 	 1,94 	 5 	 9 	 80 	 986 	 2 	  
04:40 29.12.2019 	 1,73 	 1,78 	 5 	 8 	 72 	 986 	 2 	  
04:30 29.12.2019 	 1,61 	 1,68 	 6 	 8 	 75 	 987 	 1,9 	  
04:20 29.12.2019 	 1,49 	 1,58 	 5 	 7 	 72 	 987 	 1,7 	  
04:10 29.12.2019 	 1,38 	 1,43 	 6 	 8 	 71 	 987 	 1,7 	  
04:00 29.12.2019 	 1,27 	 1,34 	 7 	 9 	 68 	 987 	 1,7 	  
03:50 29.12.2019 	 1,18 	 1,23 	 6 	 10 	 62 	 987 	 1,8 	  
03:40 29.12.2019 	 1,09 	 1,11 	 7 	 9 	 73 	 987 	 1,8 	  
03:30 29.12.2019 	 1,02 	 1,06 	 7 	 9 	 69 	 988 	 1,9 	  
03:20 29.12.2019 	 0,95 	 1,04 	 7 	 9 	 70 	 988 	 1,9 	  
03:10 29.12.2019 	 0,9 	 0,98 	 7 	 10 	 67 	 988 	 1,8 	  
03:00 29.12.2019 	 0,86 	 0,91 	 6 	 9 	 67 	 988 	 1,8 	  
02:50 29.12.2019 	 0,83 	 0,87 	 6 	 8 	 69 	 988 	 1,8 	  
02:40 29.12.2019 	 0,81 	 0,88 	 7 	 9 	 66 	 989 	 1,9 	  
02:30 29.12.2019 	 0,8 	 0,85 	 6 	 11 	 63 	 989 	 1,8 	  
02:20 29.12.2019 	 0,81 	 0,86 	 8 	 11 	 72 	 989 	 1,7 	  
02:10 29.12.2019 	 0,83 	 0,88 	 8 	 10 	 74 	 989 	 1,4 	  
02:00 29.12.2019 	 0,86 	 0,92 	 8 	 10 	 74 	 989 	 1,4 	  
01:50 29.12.2019 	 0,91 	 0,97 	 9 	 11 	 77 	 990 	 1,4 	  
01:40 29.12.2019 	 0,96 	 1,01 	 9 	 11 	 76 	 990 	 1,4 	  
01:30 29.12.2019 	 1,03 	 1,08 	 9 	 12 	 74 	 990 	 1,4 	  
01:20 29.12.2019 	 1,11 	 1,14 	 9 	 12 	 75 	 990 	 1,6 	  
01:10 29.12.2019 	 1,2 	 1,27 	 9 	 11 	 72 	 991 	 1,7 	  
01:00 29.12.2019 	 1,29 	 1,31 	 8 	 10 	 75 	 991 	 1,9 	  
00:50 29.12.2019 	 1,4 	 1,45 	 8 	 10 	 85 	 991 	 2 	  
00:40 29.12.2019 	 1,51 	 1,56 	 7 	 9 	 91 	 992 	 1,9 	  
00:30 29.12.2019 	 1,62 	 1,68 	 8 	 11 	 82 	 992 	 1,9 	  
00:20 29.12.2019 	 1,75 	 1,77 	 9 	 11 	 78 	 992 	 1,8 	  
00:10 29.12.2019 	 1,87 	 1,84 	 9 	 12 	 75 	 992 	 1,8 	  
00:00 29.12.2019 	 2 	 1,99 	 9 	 12 	 75 	 992 	 1,8 	  
23:50 28.12.2019 	 2,13 	 2,15 	 7 	 11 	 85 	 992 	 1,9 	  
23:40 28.12.2019 	 2,27 	 2,26 	 3 	 6 	 93 	 993 	 1,8 	  
23:30 28.12.2019 	 2,4 	 2,35 	 4 	 6 	 99 	 993 	 1,5 	  
23:20 28.12.2019 	 2,53 	 2,49 	 4 	 7 	 105 	 993 	 1,5 	  
23:10 28.12.2019 	 2,66 	 2,62 	 3 	 4 	 110 	 993 	 1,4 	  
23:00 28.12.2019 	 2,78 	 2,75 	 3 	 5 	 102 	 994 	 1,2 	  
22:50 28.12.2019 	 2,91 	 2,88 	 4 	 6 	 110 	 994 	 0,5 	  
22:40 28.12.2019 	 3,02 	 3,03 	 5 	 9 	 101 	 994 	 1,1 	  
22:30 28.12.2019 	 3,13 	 3,12 	 5 	 10 	 99 	 994 	 1,3 	  
22:20 28.12.2019 	 3,24 	 3,22 	 7 	 11 	 90 	 994 	 1,3 	  
22:10 28.12.2019 	 3,34 	 3,3 	 9 	 11 	 74 	 994 	 1,4 	  
22:00 28.12.2019 	 3,43 	 3,41 	 8 	 10 	 70 	 994 	 1,4 	  
21:50 28.12.2019 	 3,51 	 3,49 	 9 	 11 	 72 	 994 	 1,4 	  
21:40 28.12.2019 	 3,59 	 3,58 	 9 	 11 	 73 	 995 	 1,3 	  
21:30 28.12.2019 	 3,66 	 3,61 	 9 	 11 	 71 	 995 	 1,3 	  
21:20 28.12.2019 	 3,71 	 3,67 	 9 	 11 	 69 	 995 	 1,3 	  
21:10 28.12.2019 	 3,76 	 3,73 	 9 	 11 	 70 	 995 	 1,2 	  
21:00 28.12.2019 	 3,8 	 3,77 	 9 	 11 	 69 	 995 	 1,2 	  
20:50 28.12.2019 	 3,83 	 3,77 	 8 	 11 	 72 	 995 	 1,1 	  
20:40 28.12.2019 	 3,85 	 3,8 	 8 	 10 	 74 	 996 	 1,1 	  
20:30 28.12.2019 	 3,85 	 3,78 	 8 	 11 	 73 	 996 	 1,1 	  
20:20 28.12.2019 	 3,85 	 3,8 	 8 	 10 	 70 	 996 	 1,1 	  
20:10 28.12.2019 	 3,84 	 3,79 	 5 	 10 	 86 	 996 	 1,3 	  
20:00 28.12.2019 	 3,82 	 3,76 	 3 	 6 	 102 	 996 	 1,3 	  
19:50 28.12.2019 	 3,78 	 3,73 	 3 	 6 	 91 	 996 	 1,3 	  
19:40 28.12.2019 	 3,74 	 3,65 	 2 	 4 	 94 	 996 	 1,2 	  
19:30 28.12.2019 	 3,68 	 3,61 	 4 	 6 	 98 	 996 	 1,3 	  
19:20 28.12.2019 	 3,62 	 3,57 	 6 	 10 	 96 	 996 	 1,1 	  
19:10 28.12.2019 	 3,54 	 3,49 	 8 	 10 	 76 	 996 	 1,2 	  
19:00 28.12.2019 	 3,46 	 3,39 	 5 	 9 	 93 	 996 	 1,1 	  
18:50 28.12.2019 	 3,37 	 3,28 	 5 	 7 	 86 	 996 	 1,1 	  
18:40 28.12.2019 	 3,27 	 3,18 	 6 	 10 	 85 	 996 	 1 	  
18:30 28.12.2019 	 3,16 	 3,09 	 9 	 12 	 74 	 996 	 1 	  
18:20 28.12.2019 	 3,05 	 2,95 	 9 	 11 	 72 	 996 	 0,9 	  
18:10 28.12.2019 	 2,93 	 2,86 	 9 	 11 	 73 	 996 	 1 	  
18:00 28.12.2019 	 2,8 	 2,7 	 9 	 11 	 70 	 996 	 1 	  
17:50 28.12.2019 	 2,67 	 2,57 	 8 	 11 	 73 	 996 	 1 	  
17:40 28.12.2019 	 2,54 	 2,42 	 9 	 11 	 74 	 996 	 1 	  
17:30 28.12.2019 	 2,4 	 2,29 	 9 	 11 	 75 	 996 	 1 	  
17:20 28.12.2019 	 2,27 	 2,15 	 10 	 12 	 73 	 996 	 1,1 	  
17:10 28.12.2019 	 2,13 	 2,05 	 10 	 12 	 74 	 996 	 1,1 	  
17:00 28.12.2019 	 2 	 1,9 	 10 	 14 	 73 	 996 	 1 	  
16:50 28.12.2019 	 1,86 	 1,74 	 10 	 12 	 73 	 996 	 1 	  
16:40 28.12.2019 	 1,73 	 1,64 	 10 	 12 	 74 	 996 	 1 	  
16:30 28.12.2019 	 1,61 	 1,52 	 10 	 13 	 74 	 996 	 0,9 	  
16:20 28.12.2019 	 1,49 	 1,4 	 10 	 13 	 75 	 996 	 0,9 	  
16:10 28.12.2019 	 1,37 	 1,27 	 10 	 13 	 72 	 996 	 0,8 	  
16:00 28.12.2019 	 1,26 	 1,2 	 11 	 13 	 76 	 996 	 0,8 	  
15:50 28.12.2019 	 1,16 	 1,12 	 11 	 14 	 72 	 996 	 0,8 	  
15:40 28.12.2019 	 1,07 	 1,03 	 11 	 14 	 73 	 996 	 0,7 	  
15:30 28.12.2019 	 0,99 	 0,92 	 11 	 13 	 74 	 996 	 0,7 	  
15:20 28.12.2019 	 0,92 	 0,9 	 11 	 14 	 73 	 995 	 0,6 	  
15:10 28.12.2019 	 0,86 	 0,81 	 11 	 15 	 73 	 995 	 0,6 	  
15:00 28.12.2019 	 0,81 	 0,85 	 11 	 15 	 72 	 995 	 0,5 	  
14:50 28.12.2019 	 0,78 	 0,81 	 11 	 14 	 71 	 995 	 0,8 	  
14:40 28.12.2019 	 0,75 	 0,79 	 8 	 12 	 68 	 995 	 0,7 	  
14:30 28.12.2019 	 0,74 	 0,76 	 7 	 11 	 62 	 995 	 1 	  
14:20 28.12.2019 	 0,74 	 0,78 	 8 	 10 	 67 	 995 	 1,1 	  
14:10 28.12.2019 	 0,76 	 0,81 	 8 	 12 	 64 	 995 	 1,2 	  
14:00 28.12.2019 	 0,79 	 0,84 	 9 	 13 	 62 	 995 	 1,2 	  
13:50 28.12.2019 	 0,83 	 0,95 	 8 	 12 	 60 	 995 	 1,2 	  
13:40 28.12.2019 	 0,89 	 0,97 	 7 	 10 	 62 	 995 	 1,4 	  
13:30 28.12.2019 	 0,96 	 1,02 	 8 	 12 	 63 	 995 	 1,5 	  
13:20 28.12.2019 	 1,04 	 1,13 	 9 	 12 	 62 	 995 	 1,4 	  
13:10 28.12.2019 	 1,13 	 1,2 	 9 	 12 	 63 	 995 	 1,5 	  
13:00 28.12.2019 	 1,23 	 1,3 	 9 	 12 	 65 	 995 	 1,7 	  
12:50 28.12.2019 	 1,34 	 1,4 	 9 	 12 	 64 	 995 	 1,8 	  
12:40 28.12.2019 	 1,46 	 1,56 	 9 	 12 	 64 	 995 	 2 	  
12:30 28.12.2019 	 1,59 	 1,66 	 10 	 13 	 68 	 994 	 2 	  
12:20 28.12.2019 	 1,72 	 1,79 	 10 	 13 	 67 	 994 	 2 	  
12:10 28.12.2019 	 1,86 	 1,92 	 9 	 13 	 62 	 994 	 1,9 	  
12:00 28.12.2019 	 2 	 2,04 	 9 	 12 	 62 	 994 	 1,8 	  
11:50 28.12.2019 	 2,15 	 2,2 	 9 	 12 	 62 	 994 	 1,9 	  
11:40 28.12.2019 	 2,3 	 2,34 	 10 	 12 	 62 	 994 	 1,8 	  
11:30 28.12.2019 	 2,45 	 2,51 	 10 	 14 	 72 	 994 	 1,9 	  
11:20 28.12.2019 	 2,6 	 2,63 	 10 	 13 	 73 	 994 	 1,9 	  
11:10 28.12.2019 	 2,75 	 2,81 	 10 	 13 	 71 	 994 	 1,7 	  
11:00 28.12.2019 	 2,89 	 2,94 	 11 	 14 	 76 	 994 	 1,5 	  
10:50 28.12.2019 	 3,03 	 3,1 	 11 	 13 	 75 	 994 	 1,6 	  
10:40 28.12.2019 	 3,17 	 3,27 	 11 	 14 	 75 	 993 	 1,5 	  
10:30 28.12.2019 	 3,31 	 3,36 	 12 	 14 	 71 	 993 	 1,4 	  
10:20 28.12.2019 	 3,43 	 3,48 	 11 	 14 	 73 	 993 	 1,4 	  
10:10 28.12.2019 	 3,55 	 3,65 	 11 	 14 	 72 	 993 	 1,6 	  
10:00 28.12.2019 	 3,67 	 3,78 	 12 	 15 	 70 	 993 	 1,6 	  
09:50 28.12.2019 	 3,77 	 3,91 	 12 	 16 	 72 	 993 	 1,7 	  
09:40 28.12.2019 	 3,87 	 4,02 	 12 	 15 	 73 	 993 	 1,6 	  
09:30 28.12.2019 	 3,96 	 4,13 	 12 	 15 	 72 	 993 	 1,6 	  
09:20 28.12.2019 	 4,03 	 4,2 	 12 	 15 	 77 	 993 	 1,9 	  
09:10 28.12.2019 	 4,1 	 4,3 	 12 	 14 	 75 	 992 	 1,9 	  
09:00 28.12.2019 	 4,16 	 4,32 	 12 	 15 	 71 	 992 	 1,7 	  
08:50 28.12.2019 	 4,21 	 4,4 	 11 	 14 	 70 	 992 	 1,7 	  
08:40 28.12.2019 	 4,25 	 4,47 	 11 	 14 	 68 	 993 	 1,8 	  
08:30 28.12.2019 	 4,27 	 4,46 	 11 	 14 	 73 	 992 	 1,9 	  
08:20 28.12.2019 	 4,29 	 4,49 	 11 	 14 	 68 	 992 	 1,9 	  
08:10 28.12.2019 	 4,29 	 4,5 	 11 	 14 	 65 	 992 	 1,7 	  
08:00 28.12.2019 	 4,29 	 4,5 	 11 	 14 	 67 	 992 	 1,8 	  
07:50 28.12.2019 	 4,27 	 4,47 	 11 	 14 	 64 	 992 	 1,7 	  
07:40 28.12.2019 	 4,24 	 4,42 	 10 	 13 	 65 	 992 	 1,9 	  
07:30 28.12.2019 	 4,2 	 4,41 	 11 	 13 	 67 	 992 	 1,9 	  
07:20 28.12.2019 	 4,15 	 4,35 	 10 	 13 	 63 	 992 	 1,9 	  
07:10 28.12.2019 	 4,08 	 4,29 	 10 	 13 	 64 	 992 	 1,9 	  
07:00 28.12.2019 	 4,01 	 4,23 	 11 	 15 	 67 	 992 	 2 	  
06:50 28.12.2019 	 3,93 	 4,12 	 10 	 12 	 63 	 992 	 2,2 	  
06:40 28.12.2019 	 3,84 	 4,05 	 10 	 12 	 58 	 992 	 2,3 	  
06:30 28.12.2019 	 3,73 	 3,92 	 9 	 12 	 59 	 992 	 2,3 	  
06:20 28.12.2019 	 3,62 	 3,77 	 9 	 12 	 60 	 992 	 2,5 	  
06:10 28.12.2019 	 3,51 	 3,7 	 9 	 12 	 62 	 992 	 2,3 	  
06:00 28.12.2019 	 3,38 	 3,55 	 8 	 11 	 63 	 992 	 2,5 	  
05:50 28.12.2019 	 3,25 	 3,39 	 8 	 10 	 64 	 992 	 2,6 	  
05:40 28.12.2019 	 3,11 	 3,29 	 8 	 11 	 62 	 992 	 2,6 	  
05:30 28.12.2019 	 2,97 	 3,1 	 8 	 10 	 59 	 992 	 2,6 	  
05:20 28.12.2019 	 2,83 	 2,98 	 7 	 10 	 57 	 992 	 2,6 	  
05:10 28.12.2019 	 2,68 	 2,81 	 7 	 10 	 57 	 992 	 2,8 	  
05:00 28.12.2019 	 2,53 	 2,66 	 8 	 11 	 59 	 992 	 2,7 	  
04:50 28.12.2019 	 2,38 	 2,5 	 7 	 9 	 65 	 992 	 2,9 	  
04:40 28.12.2019 	 2,23 	 2,36 	 7 	 9 	 68 	 992 	 2,9 	  
04:30 28.12.2019 	 2,08 	 2,17 	 6 	 9 	 69 	 992 	 2,9 	  
04:20 28.12.2019 	 1,94 	 2,04 	 4 	 8 	 61 	 992 	 3,3 	  
04:10 28.12.2019 	 1,8 	 1,89 	 5 	 7 	 64 	 992 	 3,6 	  
04:00 28.12.2019 	 1,66 	 1,76 	 5 	 7 	 67 	 992 	 3,3 	  
03:50 28.12.2019 	 1,53 	 1,6 	 5 	 7 	 68 	 992 	 3,5 	  
03:40 28.12.2019 	 1,41 	 1,5 	 4 	 6 	 66 	 992 	 3,4 	  
03:30 28.12.2019 	 1,29 	 1,39 	 6 	 10 	 63 	 992 	 3,3 	  
03:20 28.12.2019 	 1,18 	 1,3 	 6 	 9 	 63 	 992 	 3,2 	  
03:10 28.12.2019 	 1,08 	 1,19 	 4 	 9 	 90 	 991 	 3,1 	  
03:00 28.12.2019 	 1 	 1,1 	 6 	 8 	 77 	 991 	 3,5 	  
02:50 28.12.2019 	 0,92 	 1,02 	 4 	 6 	 62 	 991 	 4 	  
02:40 28.12.2019 	 0,85 	 0,96 	 4 	 6 	 62 	 991 	 4,1 	  
02:30 28.12.2019 	 0,8 	 0,9 	 3 	 5 	 57 	 991 	 4,3 	  
02:20 28.12.2019 	 0,76 	 0,85 	 3 	 4 	 166 	 991 	 6 	  
02:10 28.12.2019 	 0,73 	 0,83 	 3 	 5 	 206 	 991 	 5,6 	  
02:00 28.12.2019 	 0,71 	 0,84 	 1 	 2 	 202 	 991 	 5 	  
01:50 28.12.2019 	 0,71 	 0,84 	 3 	 4 	 159 	 991 	 5,5 	  
01:40 28.12.2019 	 0,72 	 0,83 	 4 	 5 	 138 	 991 	 5,7 	  
01:30 28.12.2019 	 0,75 	 0,84 	 3 	 5 	 145 	 991 	 5,7 	  
01:20 28.12.2019 	 0,79 	 0,91 	 3 	 4 	 172 	 991 	 5,3 	  
01:10 28.12.2019 	 0,84 	 0,92 	 2 	 3 	 158 	 991 	 4,8 	  
01:00 28.12.2019 	 0,9 	 1,04 	 3 	 4 	 121 	 990 	 5,5 	  
00:50 28.12.2019 	 0,97 	 1,08 	 2 	 3 	 111 	 990 	 5,4 	  
00:40 28.12.2019 	 1,06 	 1,16 	 1 	 2 	 78 	 990 	 5,6 	  
00:30 28.12.2019 	 1,15 	 1,27 	 1 	 3 	 75 	 990 	 5,5 	  
00:20 28.12.2019 	 1,25 	 1,36 	 1 	 3 	 63 	 990 	 5,8 	  
00:10 28.12.2019 	 1,37 	 1,48 	 3 	 6 	 223 	 990 	 6 	  
